"id","date","confirmed","novos_casos","novos_casos_mm7d","novos_casos_mm7d_10k","deaths","novas_mortes","novas_mortes_mm7d","novas_mortes_mm7d_10k","recovered","tests","vaccines","people_vaccinated","people_fully_vaccinated","pop_pct_vacinada","pop_pct_naovacinada","hosp","icu","vent","school_closing","workplace_closing","cancel_events","gatherings_restrictions","transport_closing","stay_home_restrictions","internal_movement_restrictions","international_movement_restrictions","information_campaigns","testing_policy","contact_tracing","facial_coverings","vaccination_policy","elderly_people_protection","government_response_index","stringency_index","containment_health_index","economic_support_index","administrative_area_level","administrative_area_level_1","administrative_area_level_2","administrative_area_level_3","latitude","longitude","population","iso_alpha_3","iso_alpha_2","iso_numeric","iso_currency","key_local","key_google_mobility","key_apple_mobility","key_jhu_csse","key_nuts","key_gadm","retail_and_recreation_percent_change_from_baseline","retail_pct_mm7d","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline"
"1","22e14074",2020-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Belgium",NA,NA,50.8333,4,11433256,"BEL","BE",56,"EUR",NA,"ChIJl5fz7WR9wUcR8g_mObTy60c","Belgium","BE",NA,"BEL",NA,NA,NA,NA,NA,NA,NA
"2","22e14074",2020-01-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Belgium",NA,NA,50.8333,4,11433256,"BEL","BE",56,"EUR",NA,"ChIJl5fz7WR9wUcR8g_mObTy60c","Belgium","BE",NA,"BEL",NA,NA,NA,NA,NA,NA,NA
"3","22e14074",2020-01-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Belgium",NA,NA,50.8333,4,11433256,"BEL","BE",56,"EUR",NA,"ChIJl5fz7WR9wUcR8g_mObTy60c","Belgium","BE",NA,"BEL",NA,NA,NA,NA,NA,NA,NA
"4","22e14074",2020-01-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Belgium",NA,NA,50.8333,4,11433256,"BEL","BE",56,"EUR",NA,"ChIJl5fz7WR9wUcR8g_mObTy60c","Belgium","BE",NA,"BEL",NA,NA,NA,NA,NA,NA,NA
"5","22e14074",2020-01-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Belgium",NA,NA,50.8333,4,11433256,"BEL","BE",56,"EUR",NA,"ChIJl5fz7WR9wUcR8g_mObTy60c","Belgium","BE",NA,"BEL",NA,NA,NA,NA,NA,NA,NA
"6","22e14074",2020-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Belgium",NA,NA,50.8333,4,11433256,"BEL","BE",56,"EUR",NA,"ChIJl5fz7WR9wUcR8g_mObTy60c","Belgium","BE",NA,"BEL",NA,NA,NA,NA,NA,NA,NA
"7","22e14074",2020-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.12,5.56,3.57,0,1,"Belgium",NA,NA,50.8333,4,11433256,"BEL","BE",56,"EUR",NA,"ChIJl5fz7WR9wUcR8g_mObTy60c","Belgium","BE",NA,"BEL",NA,NA,NA,NA,NA,NA,NA
"8","22e14074",2020-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.12,5.56,3.57,0,1,"Belgium",NA,NA,50.8333,4,11433256,"BEL","BE",56,"EUR",NA,"ChIJl5fz7WR9wUcR8g_mObTy60c","Belgium","BE",NA,"BEL",NA,NA,NA,NA,NA,NA,NA
"9","22e14074",2020-01-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.12,5.56,3.57,0,1,"Belgium",NA,NA,50.8333,4,11433256,"BEL","BE",56,"EUR",NA,"ChIJl5fz7WR9wUcR8g_mObTy60c","Belgium","BE",NA,"BEL",NA,NA,NA,NA,NA,NA,NA
"10","22e14074",2020-01-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6.25,11.11,7.14,0,1,"Belgium",NA,NA,50.8333,4,11433256,"BEL","BE",56,"EUR",NA,"ChIJl5fz7WR9wUcR8g_mObTy60c","Belgium","BE",NA,"BEL",NA,NA,NA,NA,NA,NA,NA
"11","22e14074",2020-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6.25,11.11,7.14,0,1,"Belgium",NA,NA,50.8333,4,11433256,"BEL","BE",56,"EUR",NA,"ChIJl5fz7WR9wUcR8g_mObTy60c","Belgium","BE",NA,"BEL",NA,NA,NA,NA,NA,NA,NA
"12","22e14074",2020-02-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6.25,11.11,7.14,0,1,"Belgium",NA,NA,50.8333,4,11433256,"BEL","BE",56,"EUR",NA,"ChIJl5fz7WR9wUcR8g_mObTy60c","Belgium","BE",NA,"BEL",NA,NA,NA,NA,NA,NA,NA
"13","22e14074",2020-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6.25,11.11,7.14,0,1,"Belgium",NA,NA,50.8333,4,11433256,"BEL","BE",56,"EUR",NA,"ChIJl5fz7WR9wUcR8g_mObTy60c","Belgium","BE",NA,"BEL",NA,NA,NA,NA,NA,NA,NA
"14","22e14074",2020-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6.25,11.11,7.14,0,1,"Belgium",NA,NA,50.8333,4,11433256,"BEL","BE",56,"EUR",NA,"ChIJl5fz7WR9wUcR8g_mObTy60c","Belgium","BE",NA,"BEL",NA,NA,NA,NA,NA,NA,NA
"15","22e14074",2020-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6.25,11.11,7.14,0,1,"Belgium",NA,NA,50.8333,4,11433256,"BEL","BE",56,"EUR",NA,"ChIJl5fz7WR9wUcR8g_mObTy60c","Belgium","BE",NA,"BEL",NA,NA,NA,NA,NA,NA,NA
"16","22e14074",2020-02-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6.25,11.11,7.14,0,1,"Belgium",NA,NA,50.8333,4,11433256,"BEL","BE",56,"EUR",NA,"ChIJl5fz7WR9wUcR8g_mObTy60c","Belgium","BE",NA,"BEL",NA,NA,NA,NA,NA,NA,NA
"17","22e14074",2020-02-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6.25,11.11,7.14,0,1,"Belgium",NA,NA,50.8333,4,11433256,"BEL","BE",56,"EUR",NA,"ChIJl5fz7WR9wUcR8g_mObTy60c","Belgium","BE",NA,"BEL",NA,NA,NA,NA,NA,NA,NA
"18","22e14074",2020-02-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6.25,11.11,7.14,0,1,"Belgium",NA,NA,50.8333,4,11433256,"BEL","BE",56,"EUR",NA,"ChIJl5fz7WR9wUcR8g_mObTy60c","Belgium","BE",NA,"BEL",NA,NA,NA,NA,NA,NA,NA
"19","22e14074",2020-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6.25,11.11,7.14,0,1,"Belgium",NA,NA,50.8333,4,11433256,"BEL","BE",56,"EUR",NA,"ChIJl5fz7WR9wUcR8g_mObTy60c","Belgium","BE",NA,"BEL",NA,NA,NA,NA,NA,NA,NA
"20","22e14074",2020-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6.25,11.11,7.14,0,1,"Belgium",NA,NA,50.8333,4,11433256,"BEL","BE",56,"EUR",NA,"ChIJl5fz7WR9wUcR8g_mObTy60c","Belgium","BE",NA,"BEL",NA,NA,NA,NA,NA,NA,NA
"21","22e14074",2020-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6.25,11.11,7.14,0,1,"Belgium",NA,NA,50.8333,4,11433256,"BEL","BE",56,"EUR",NA,"ChIJl5fz7WR9wUcR8g_mObTy60c","Belgium","BE",NA,"BEL",NA,NA,NA,NA,NA,NA,NA
"22","22e14074",2020-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6.25,11.11,7.14,0,1,"Belgium",NA,NA,50.8333,4,11433256,"BEL","BE",56,"EUR",NA,"ChIJl5fz7WR9wUcR8g_mObTy60c","Belgium","BE",NA,"BEL",NA,NA,NA,NA,NA,NA,NA
"23","22e14074",2020-02-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6.25,11.11,7.14,0,1,"Belgium",NA,NA,50.8333,4,11433256,"BEL","BE",56,"EUR",NA,"ChIJl5fz7WR9wUcR8g_mObTy60c","Belgium","BE",NA,"BEL",NA,NA,NA,NA,NA,NA,NA
"24","22e14074",2020-02-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6.25,11.11,7.14,0,1,"Belgium",NA,NA,50.8333,4,11433256,"BEL","BE",56,"EUR",NA,"ChIJl5fz7WR9wUcR8g_mObTy60c","Belgium","BE",NA,"BEL",NA,NA,NA,NA,NA,NA,NA
"25","22e14074",2020-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6.25,11.11,7.14,0,1,"Belgium",NA,NA,50.8333,4,11433256,"BEL","BE",56,"EUR",NA,"ChIJl5fz7WR9wUcR8g_mObTy60c","Belgium","BE",NA,"BEL",3,NA,2,29,9,1,-1
"26","22e14074",2020-02-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6.25,11.11,7.14,0,1,"Belgium",NA,NA,50.8333,4,11433256,"BEL","BE",56,"EUR",NA,"ChIJl5fz7WR9wUcR8g_mObTy60c","Belgium","BE",NA,"BEL",-7,NA,-3,-30,-3,-3,1
"27","22e14074",2020-02-17,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6.25,11.11,7.14,0,1,"Belgium",NA,NA,50.8333,4,11433256,"BEL","BE",56,"EUR",NA,"ChIJl5fz7WR9wUcR8g_mObTy60c","Belgium","BE",NA,"BEL",1,NA,2,8,4,4,0
"28","22e14074",2020-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6.25,11.11,7.14,0,1,"Belgium",NA,NA,50.8333,4,11433256,"BEL","BE",56,"EUR",NA,"ChIJl5fz7WR9wUcR8g_mObTy60c","Belgium","BE",NA,"BEL",3,0.142857142857143,3,18,6,4,0
"29","22e14074",2020-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6.25,11.11,7.14,0,1,"Belgium",NA,NA,50.8333,4,11433256,"BEL","BE",56,"EUR",NA,"ChIJl5fz7WR9wUcR8g_mObTy60c","Belgium","BE",NA,"BEL",3,-0.857142857142857,1,13,5,4,0
"30","22e14074",2020-02-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6.25,11.11,7.14,0,1,"Belgium",NA,NA,50.8333,4,11433256,"BEL","BE",56,"EUR",NA,"ChIJl5fz7WR9wUcR8g_mObTy60c","Belgium","BE",NA,"BEL",-2,-0.857142857142857,-1,4,3,3,0
"31","22e14074",2020-02-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6.25,11.11,7.14,0,1,"Belgium",NA,NA,50.8333,4,11433256,"BEL","BE",56,"EUR",NA,"ChIJl5fz7WR9wUcR8g_mObTy60c","Belgium","BE",NA,"BEL",0,0,3,15,7,2,0
"32","22e14074",2020-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6.25,11.11,7.14,0,1,"Belgium",NA,NA,50.8333,4,11433256,"BEL","BE",56,"EUR",NA,"ChIJl5fz7WR9wUcR8g_mObTy60c","Belgium","BE",NA,"BEL",-4,1,0,0,2,-2,0
"33","22e14074",2020-02-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6.25,11.11,7.14,0,1,"Belgium",NA,NA,50.8333,4,11433256,"BEL","BE",56,"EUR",NA,"ChIJl5fz7WR9wUcR8g_mObTy60c","Belgium","BE",NA,"BEL",-7,0.428571428571429,-7,-27,-2,-4,0
"34","22e14074",2020-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6.25,11.11,7.14,0,1,"Belgium",NA,NA,50.8333,4,11433256,"BEL","BE",56,"EUR",NA,"ChIJl5fz7WR9wUcR8g_mObTy60c","Belgium","BE",NA,"BEL",7,0.428571428571429,0,7,-11,-24,4
"35","22e14074",2020-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6.25,11.11,7.14,0,1,"Belgium",NA,NA,50.8333,4,11433256,"BEL","BE",56,"EUR",NA,"ChIJl5fz7WR9wUcR8g_mObTy60c","Belgium","BE",NA,"BEL",10,0.285714285714286,2,29,-8,-23,4
"36","22e14074",2020-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,2,0,2,0,0,0,12.5,11.11,14.29,0,1,"Belgium",NA,NA,50.8333,4,11433256,"BEL","BE",56,"EUR",NA,"ChIJl5fz7WR9wUcR8g_mObTy60c","Belgium","BE",NA,"BEL",-1,0.285714285714286,-5,-4,-11,-21,3
"37","22e14074",2020-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,2,0,2,0,0,0,12.5,11.11,14.29,0,1,"Belgium",NA,NA,50.8333,4,11433256,"BEL","BE",56,"EUR",NA,"ChIJl5fz7WR9wUcR8g_mObTy60c","Belgium","BE",NA,"BEL",-2,1.28571428571429,-2,-15,-15,-23,6
"38","22e14074",2020-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,2,0,2,0,0,0,12.5,11.11,14.29,0,1,"Belgium",NA,NA,50.8333,4,11433256,"BEL","BE",56,"EUR",NA,"ChIJl5fz7WR9wUcR8g_mObTy60c","Belgium","BE",NA,"BEL",-1,-0.285714285714286,3,3,-10,-23,5
"39","22e14074",2020-02-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,2,0,2,0,0,0,12.5,11.11,14.29,0,1,"Belgium",NA,NA,50.8333,4,11433256,"BEL","BE",56,"EUR",NA,"ChIJl5fz7WR9wUcR8g_mObTy60c","Belgium","BE",NA,"BEL",-4,-1.42857142857143,2,-7,-2,-5,1
"40","22e14074",2020-03-01,19,NA,NA,NA,NA,NA,NA,NA,NA,82,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,2,1,2,0,0,0,14.58,11.11,16.67,0,1,"Belgium",NA,NA,50.8333,4,11433256,"BEL","BE",56,"EUR",NA,"ChIJl5fz7WR9wUcR8g_mObTy60c","Belgium","BE",NA,"BEL",0,-1.14285714285714,6,-2,5,-1,0
