"id","date","confirmed","novos_casos","novos_casos_mm7d","novos_casos_mm7d_10k","deaths","novas_mortes","novas_mortes_mm7d","novas_mortes_mm7d_10k","recovered","tests","vaccines","people_vaccinated","people_fully_vaccinated","pop_pct_vacinada","pop_pct_naovacinada","hosp","icu","vent","school_closing","workplace_closing","cancel_events","gatherings_restrictions","transport_closing","stay_home_restrictions","internal_movement_restrictions","international_movement_restrictions","information_campaigns","testing_policy","contact_tracing","facial_coverings","vaccination_policy","elderly_people_protection","government_response_index","stringency_index","containment_health_index","economic_support_index","administrative_area_level","administrative_area_level_1","administrative_area_level_2","administrative_area_level_3","latitude","longitude","population","iso_alpha_3","iso_alpha_2","iso_numeric","iso_currency","key_local","key_google_mobility","key_apple_mobility","key_jhu_csse","key_nuts","key_gadm","retail_and_recreation_percent_change_from_baseline","retail_pct_mm7d","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline"
"1","ef51ecaa",2020-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Switzerland",NA,NA,46.8182,8.2275,8513227,"CHE","CH",756,"CHF",NA,"ChIJYW1Zb-9kjEcRFXvLDxG1Vlw","Switzerland","CH",NA,"CHE",NA,NA,NA,NA,NA,NA,NA
"2","ef51ecaa",2020-01-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Switzerland",NA,NA,46.8182,8.2275,8513227,"CHE","CH",756,"CHF",NA,"ChIJYW1Zb-9kjEcRFXvLDxG1Vlw","Switzerland","CH",NA,"CHE",NA,NA,NA,NA,NA,NA,NA
"3","ef51ecaa",2020-01-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Switzerland",NA,NA,46.8182,8.2275,8513227,"CHE","CH",756,"CHF",NA,"ChIJYW1Zb-9kjEcRFXvLDxG1Vlw","Switzerland","CH",NA,"CHE",NA,NA,NA,NA,NA,NA,NA
"4","ef51ecaa",2020-01-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Switzerland",NA,NA,46.8182,8.2275,8513227,"CHE","CH",756,"CHF",NA,"ChIJYW1Zb-9kjEcRFXvLDxG1Vlw","Switzerland","CH",NA,"CHE",NA,NA,NA,NA,NA,NA,NA
"5","ef51ecaa",2020-01-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Switzerland",NA,NA,46.8182,8.2275,8513227,"CHE","CH",756,"CHF",NA,"ChIJYW1Zb-9kjEcRFXvLDxG1Vlw","Switzerland","CH",NA,"CHE",NA,NA,NA,NA,NA,NA,NA
"6","ef51ecaa",2020-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Switzerland",NA,NA,46.8182,8.2275,8513227,"CHE","CH",756,"CHF",NA,"ChIJYW1Zb-9kjEcRFXvLDxG1Vlw","Switzerland","CH",NA,"CHE",NA,NA,NA,NA,NA,NA,NA
"7","ef51ecaa",2020-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Switzerland",NA,NA,46.8182,8.2275,8513227,"CHE","CH",756,"CHF",NA,"ChIJYW1Zb-9kjEcRFXvLDxG1Vlw","Switzerland","CH",NA,"CHE",NA,NA,NA,NA,NA,NA,NA
"8","ef51ecaa",2020-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Switzerland",NA,NA,46.8182,8.2275,8513227,"CHE","CH",756,"CHF",NA,"ChIJYW1Zb-9kjEcRFXvLDxG1Vlw","Switzerland","CH",NA,"CHE",NA,NA,NA,NA,NA,NA,NA
"9","ef51ecaa",2020-01-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Switzerland",NA,NA,46.8182,8.2275,8513227,"CHE","CH",756,"CHF",NA,"ChIJYW1Zb-9kjEcRFXvLDxG1Vlw","Switzerland","CH",NA,"CHE",NA,NA,NA,NA,NA,NA,NA
"10","ef51ecaa",2020-01-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Switzerland",NA,NA,46.8182,8.2275,8513227,"CHE","CH",756,"CHF",NA,"ChIJYW1Zb-9kjEcRFXvLDxG1Vlw","Switzerland","CH",NA,"CHE",NA,NA,NA,NA,NA,NA,NA
