"id","date","confirmed","novos_casos","novos_casos_mm7d","novos_casos_mm7d_10k","deaths","novas_mortes","novas_mortes_mm7d","novas_mortes_mm7d_10k","recovered","tests","vaccines","people_vaccinated","people_fully_vaccinated","pop_pct_vacinada","pop_pct_naovacinada","hosp","icu","vent","school_closing","workplace_closing","cancel_events","gatherings_restrictions","transport_closing","stay_home_restrictions","internal_movement_restrictions","international_movement_restrictions","information_campaigns","testing_policy","contact_tracing","facial_coverings","vaccination_policy","elderly_people_protection","government_response_index","stringency_index","containment_health_index","economic_support_index","administrative_area_level","administrative_area_level_1","administrative_area_level_2","administrative_area_level_3","latitude","longitude","population","iso_alpha_3","iso_alpha_2","iso_numeric","iso_currency","key_local","key_google_mobility","key_apple_mobility","key_jhu_csse","key_nuts","key_gadm","retail_and_recreation_percent_change_from_baseline","retail_pct_mm7d","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline"
"8378","59a13ceb",2020-06-25,2438101,41173,38717.5714285714,1.18515619085688,124400,2466,834.428571428571,0.0255421027396016,NA,33772249,NA,NA,NA,NA,NA,NA,NA,NA,-3,-2,-2,-4,-1,-2,-2,3,2,3,1,-3,0,2,64.06,68.98,64.29,62.5,1,"United States",NA,NA,38,-97,326687501,"USA","US",840,"USD",NA,"ChIJCzYy5IS16lQRQrfeQ5K5Oxw","United States","US",NA,"USA",-13,-15.2857142857143,1,64,-29,-36,11
"8379","59a13ceb",2020-06-26,2483629,45528,40007.5714285714,1.2246434683331,125033,633,832.571428571429,0.0254852550533125,NA,34582453,NA,NA,NA,NA,NA,NA,NA,NA,-3,-2,-2,-4,-1,-2,-2,3,2,3,1,3,0,2,64.84,68.98,65.18,62.5,1,"United States",NA,NA,38,-97,326687501,"USA","US",840,"USD",NA,"ChIJCzYy5IS16lQRQrfeQ5K5Oxw","United States","US",NA,"USA",-17,-14.8571428571429,-3,57,-28,-36,11
"8380","59a13ceb",2020-06-27,2525928,42299,41911.7142857143,1.28292983837525,125544,511,899.285714285714,0.027527398860776,NA,35276168,NA,NA,NA,NA,NA,NA,NA,NA,-3,-2,-2,-4,-1,-2,-2,3,2,3,1,3,0,2,64.84,68.98,65.18,62.5,1,"United States",NA,NA,38,-97,326687501,"USA","US",840,"USD",NA,"ChIJCzYy5IS16lQRQrfeQ5K5Oxw","United States","US",NA,"USA",-19,-14.4285714285714,-1,62,-20,-12,4
"8381","59a13ceb",2020-06-28,2565436,39508,43766.8571428571,1.33971630407914,125815,271,881.428571428571,0.0269807864926112,NA,35842509,NA,NA,NA,NA,NA,NA,NA,NA,-3,-2,-2,-4,-1,-2,-2,3,2,3,1,3,0,2,64.84,68.98,65.18,62.5,1,"United States",NA,NA,38,-97,326687501,"USA","US",840,"USD",NA,"ChIJCzYy5IS16lQRQrfeQ5K5Oxw","United States","US",NA,"USA",-17,-13.7142857142857,-4,55,-22,-12,3
"8382","59a13ceb",2020-06-29,2604932,39496,45822,1.40262482830649,126162,347,632.428571428571,0.0193588236309222,NA,36507561,NA,NA,NA,NA,NA,NA,NA,NA,-3,-2,-2,-4,-1,-2,-2,3,2,3,1,3,0,2,64.84,68.98,65.18,62.5,1,"United States",NA,NA,38,-97,326687501,"USA","US",840,"USD",NA,"ChIJCzYy5IS16lQRQrfeQ5K5Oxw","United States","US",NA,"USA",-13,-12.4285714285714,-3,46,-31,-36,10
"8383","59a13ceb",2020-06-30,2653321,48389,47482.8571428571,1.45346415144475,127462,1300,626.428571428571,0.0191751618752188,NA,37363842,NA,NA,NA,NA,NA,NA,NA,NA,-3,-2,-2,-4,-1,-2,-2,3,2,3,1,3,0,2,64.84,68.98,65.18,62.5,1,"United States",NA,NA,38,-97,326687501,"USA","US",840,"USD",NA,"ChIJCzYy5IS16lQRQrfeQ5K5Oxw","United States","US",NA,"USA",-10,-11.4285714285714,1,50,-30,-37,11
"8384","59a13ceb",2020-07-01,2703296,49975,48583.8571428571,1.48716608361632,128104,642,590.714285714286,0.0180819371388894,NA,38248713,NA,NA,NA,NA,NA,NA,NA,NA,-3,-2,-2,-4,-1,-2,-2,3,2,3,1,3,0,2,64.84,68.98,65.18,62.5,1,"United States",NA,NA,38,-97,326687501,"USA","US",840,"USD",NA,"ChIJCzYy5IS16lQRQrfeQ5K5Oxw","United States","US",NA,"USA",-7,-13.7142857142857,4,54,-27,-37,10
"8385","59a13ceb",2020-07-02,2758855,55559,49335.1428571429,1.51016315916974,128827,723,589.428571428571,0.0180425810483815,NA,39107598,NA,NA,NA,NA,NA,NA,NA,NA,-3,-2,-2,-4,-1,-2,-2,3,2,3,1,3,0,2,64.84,68.98,65.18,62.5,1,"United States",NA,NA,38,-97,326687501,"USA","US",840,"USD",NA,"ChIJCzYy5IS16lQRQrfeQ5K5Oxw","United States","US",NA,"USA",-4,-14.4285714285714,11,77,-24,-39,10
"8386","59a13ceb",2020-07-03,2816009,57154,50452.2857142857,1.54435922892213,129418,591,595.714285714286,0.0182349886019755,NA,39908885,NA,NA,NA,NA,NA,NA,NA,NA,-3,-2,-2,-4,-1,-2,-2,3,2,3,1,3,0,2,64.84,68.98,65.18,62.5,1,"United States",NA,NA,38,-97,326687501,"USA","US",840,"USD",NA,"ChIJCzYy5IS16lQRQrfeQ5K5Oxw","United States","US",NA,"USA",-10,-14.4285714285714,11,86,-30,-57,14
"8387","59a13ceb",2020-07-04,2866015,50006,51265.8571428571,1.56926288841571,129679,261,546.857142857143,0.0167394571626768,NA,40529630,NA,NA,NA,NA,NA,NA,NA,NA,-3,-2,-2,-4,-1,-2,-2,3,2,3,1,3,0,2,64.84,68.98,65.18,62.5,1,"United States",NA,NA,38,-97,326687501,"USA","US",840,"USD",NA,"ChIJCzYy5IS16lQRQrfeQ5K5Oxw","United States","US",NA,"USA",-35,-14.8571428571429,-2,81,-30,-28,5
